Part Lists,,,,,,,,,,,,,,,,
PROJECT ,,HONGKONG MTR,,,,,,,,,,,,,,
Model / Ver.,,MOP A3,,,,,,,,,,,,,,
Date,,2015. 10. 23,,,,,381,◀ Total Quantity,,,,,Total COST,,,
Remark,,,,,,,1,◀ Ass'y Quantity,,,,,0,,,
,,,,,,,,,,,,,,,,
STOCK,ORDER,No,ITEM,Category,"Part Number
(Specification)",Manufacturer,Q'ty,Location,Sub-Category,Package Type,Temperature,Package,"Unit
PRICE","Total
PRICE",MOQ/REEL,REMARK
,,,,,,,,,,,,,,,,
,4,47,Chip Capacitor,Capacitor,42P,,4,"C25,C39,C53,C107",CDR,,−55°C ~ +125°C,1608,0,0,,
,2,48,Chip Capacitor,Capacitor,221P,,2,"C72,C91",CDR,,−55°C ~ +125°C,1608,0,0,,
,2,49,Chip Capacitor,Capacitor,681P,,2,"C1,C2",CDR,,−55°C ~ +125°C,1608,0,0,,
,1,50,Chip Capacitor,Capacitor,102P,,1,C104,CDR,,−55°C ~ +125°C,1608,0,0,,
,2,51,Chip Capacitor,Capacitor,222P,,2,"C70,C89",CDR,,−55°C ~ +125°C,1608,0,0,,
,3,52,Chip Capacitor,Capacitor,562P,,3,"C28,C42,C56",CDR,,−55°C ~ +125°C,1608,0,0,,
,2,53,Chip Capacitor,Capacitor,473P,,2,"C5,C11",CDR,,−55°C ~ +125°C,1608,0,0,,
,27,54,Chip Capacitor,Capacitor,104P,,27,"C3,C4,C6,C7,C8,C20,C27,C30,C31,C33,C34,
C41,C44,C45,C47,C48,C55,C58,C59,C61,C77,
C86,C101,C105,C106,C109,C110",CDR,,−55°C ~ +125°C,1608,0,0,,
,3,55,Chip Capacitor,Capacitor,224P,,3,"C32,C46,C60",CDR,,−55°C ~ +125°C,1608,0,0,,
,6,56,Chip Capacitor,Capacitor,105P,,6,"C9,C10,C74,C75,C93,C94",CDR,,−55°C ~ +125°C,1608,0,0,,
,1,57,Chip Capacitor,Capacitor,106P,,1,R140,CDR,,−55°C ~ +125°C,1608,0,0,,
,24,58,Chip Capacitor,Capacitor,106P/2012,,24,"C21,C22,C24,C26,C23,C35,C37,C36,C38,
C40,C49,C50,C51,C52,C54,C71,C76,C78,
C90,C95,C100,C103,C108,C111",CDR,,−55°C ~ +125°C,2012,0,0,,
,3,59,Chip Capacitor,Capacitor,271P/4532,,3,"C120,C121,C122",CDR,,−55°C ~ +125°C,4532,0,0,,
,8,60,Chip Capacitor,,NOP,,8,"C79,C80,C81,C82,C83,C84,C85,C102",,,,1608,,,,
,16,61,Chip Resistor,Resistor,0R,,16,"R16,R17,R37,R54,R71,R83,R84,R85,R86,
R87,R92,R93,R94,R95,R96,R97",RM,,−55°C ~ +155°C,1608,0,0,,
,16,62,Chip Resistor,Resistor,10R,,16,"R33,R36,R50,R53,R67,R70,R104,R105,R108,
R117,R124,R125,R132,R133,R136,R137",RM,,−55°C ~ +155°C,1608,0,0,,
,1,63,Chip Resistor,Resistor,331R,,1,R3,RM,,−55°C ~ +155°C,1608,0,0,,
,2,64,Chip Resistor,Resistor,621R,,2,"R81,R100",RM,,−55°C ~ +155°C,1608,0,0,,
,21,65,Chip Resistor,Resistor,1K,,21,"R2,R21,R31,R48,R65,R90,R91,R103,R107,
R116,R121,R127,R130,R138,R161,R162,
R163,R165,R166,R167,R168",RM,,−55°C ~ +155°C,1608,0,0,,
,4,66,Chip Resistor,Resistor,1.2K,,4,"R8,R9,R10,R11",RM,,−55°C ~ +155°C,1608,0,0,,
,2,67,Chip Resistor,Resistor,1.5K,,2,"R1,R12",RM,,−55°C ~ +155°C,1608,0,0,,
,3,68,Chip Resistor,Resistor,2.2K,,3,"R106,R119,R126",RM,,−55°C ~ +155°C,1608,0,0,,
,3,69,Chip Resistor,Resistor,4.7K,,3,"R4,R5,R6",RM,,−55°C ~ +155°C,1608,0,0,,
,5,70,Chip Resistor,Resistor,6.8K,,5,"R34,R51,R68,R134,R135",RM,,−55°C ~ +155°C,1608,0,0,,
,19,71,Chip Resistor,Resistor,10K,,19,"R14,R19,R20,R22,R40,R43,R45,R57,R60,
R62,R74,R77,R79,R128,R129,R131,R150,
R153,R156",RM,,−55°C ~ +155°C,1608,0,0,,
,1,72,Chip Resistor,Resistor,18K,,1,R69,RM,,−55°C ~ +155°C,1608,0,0,,
,3,73,Chip Resistor,Resistor,22K,,3,"R102,R118,R122",RM,,−55°C ~ +155°C,1608,0,0,,
,2,74,Chip Resistor,Resistor,30K,,2,"R35,R52",RM,,−55°C ~ +155°C,1608,0,0,,
,3,75,Chip Resistor,Resistor,33K,,3,"R39,R56,R73",RM,,−55°C ~ +155°C,1608,0,0,,
,7,76,Chip Resistor,Resistor,47K,,7,"R15,R38,R55,R72,R152,R155,R160",RM,,−55°C ~ +155°C,1608,0,0,,
,3,77,Chip Resistor,Resistor,82K,,3,"R44,R61,R78",RM,,−55°C ~ +155°C,1608,0,0,,
,6,78,Chip Resistor,Resistor,100K,,6,"R41,R42,R58,R59,R75,R76",RM,,−55°C ~ +155°C,1608,0,0,,
,1,79,Chip Resistor,Resistor,300K,,1,R101,RM,,−55°C ~ +155°C,1608,0,0,,
,4,80,Chip Resistor,Resistor,0R/2012 = 0R/1608로 대체,,4,"C73,C88,C92,R141",RM,,−55°C ~ +155°C,2012,0,0,,
,3,81,Chip Resistor,Resistor,4.7K/2012,,3,"R151,R154,R157",RM,,−55°C ~ +155°C,2012,0,0,,
,3,82,Chip Resistor,Resistor,4.7R/1W,,3,"R46,R63,R80",RM,,−55°C ~ +155°C,6432,0,0,,
,3,83,Chip Resistor,Resistor,1K/1W,,3,"R147,R148,R149",RM,,−55°C ~ +155°C,6432,0,0,,
,19,84,Chip Resistor,Resistor,NOP,,19,"R18,R30,R32,R47,R49,R64,R66,R88,R89,
R109,R110,R111,R113,R114,R112,R115,
R120,R123,R139",RM,,,1608,0,0,,
,381,Total ,,,,,381,,,,,,0,0,,
,,REMARK,,,,,,,,,,,,,,
